"comment_id", "content", "userlike", "article_id", "label"
"25070899", "Thấy nhiều ông thích nhạc rẻ tiền toàn nghe nhạc gã này.&nbsp; tai chắc trang trí hay sao", "124", "3719195", "0"
"25070640", "Anh này gây án tôi mới biết anh ta là ca sĩ.", "111", "3719195", "0"
"25069784", "Đằng sau ánh đèn sân khấu không như mơ.", "96", "3719195", "0"
"25069837", "Ôi! Ma tuý không nên thử dù chỉ một lần vậy mà anh này một đêm làm hai liều không ngáo mới lạ.", "87", "3719195", "0"
"25070098", "Không liên quan lắm, nhưng mà cực dị ứng với mấy thể loại nhạc kiểu như này.", "83", "3719195", "0"
"25070208", "Ca sỹ này nổi tiếng ăn chơi từ lâu", "59", "3719195", "0"
"25070393", "Đấy là hành ảnh rất rõ nét về một gia đình sau khi bố mẹ chia tay!", "50", "3719195", "0"
"25070676", "Xử thật nghiêm khắc những loại ca sĩ ăn chơi trác táng như thế này mới thích đáng mất hết tư cách mọi người lên tẩy chay loại ngươi ntn mới dc", "43", "3719195", "0"
"25070155", "Kẻ này phải trả giá", "40", "3719195", "0"
"25070752", "Thôi rồi, tạm biệt chim én. Gỡ lịch chắc cũng hơi lâu.", "37", "3719195", "0"
"25070480", "Sống ko kiểm soát ko lạnh mạnh thì ca sĩ hay bất kỳ đại ra nào cũng có ngày gây tai họa cho bản thân và xh", "35", "3719195", "0"
"25070719", "Thà là bỏ đi hết ta làm lại từ đầu<br/>Thà là bỏ đi hết ta chẳng nợ gì nhau", "33", "3719195", "0"
"25075775", "Giờ mình đã hiểu câu nói ' Ngỏm củ tỏi' là thế nào :((", "24", "3719195", "0"
"25069883", "Nghệ sĩ mà sống buông thả quá.", "21", "3719195", "0"
"25069912", "Đáng thương hay đáng trách ?mong rằng nhiều người nhận ra sự nguy hiểm của các loại ma tuý mà tránh xa .", "20", "3719195", "0"
"25070567", "Đúng là chuyện 'từ trên trời rơi xuống'", "18", "3719195", "0"
"25075548", "Trong 1 bữa tiệc hắn ta hát dở mà cứ kêu thực khách phải vỗ tay, chẳng ai vỗ tay hắn ta móc xỉa nói khách mê ăn.&nbsp;", "11", "3719195", "0"
"25075378", "Sử dụng ma túy đá, quan hệ tình dục tập thể, giết người. Đọc mấy tin này thấy nhức đầu quá đi.", "9", "3719195", "0"
"25075047", "Nhìn người này bẩn bẩn thế nào ấy", "9", "3719195", "0"
"25074887", "Những ngừoi yêu ca hát hãy xem lại cách dùng từ đúng về ca sĩ đối với những thành phần này..", "8", "3719195", "0"
"25072271", "Ma nào cũng sợ tỏi, kể cả ma túy!", "8", "3719195", "0"
"25072208", "em nói thiệt nha. em chẳng biết ng này là ai cả. chưa nghe nó hát bao giờ. đọc xong tin em vào youtube xem. ôi thần linh ơi. thật là ghê gớm. thật không thể tin được. ca sĩ hát như vậy sao. mai em cũng làm ca sĩ các bác ạ", "8", "3719195", "0"
"25072675", "Hát hò gì ông này. Sống buông thả nên đi hát linh tinh kiếm sống thôi.", "7", "3719195", "0"
"25076884", "10 năm ca hát chưa nổi tiếng, nhưng chỉ 1 vụ nhét tỏi là là đủ!<br/><br/>", "7", "3719195", "0"
"25074608", "nghiện chứ ca sĩ gi? ai công nhận đâu, dùng từ ca sĩ ảnh hưởng tới những người ca sĩ chân chính.", "7", "3719195", "0"
"25072922", "với tôi cậu CVC này chưa bao giờ đủ tư cách để gọi là ca sĩ", "6", "3719195", "0"
"25072351", "Trại giam lại rộn ràng văn nghệ.", "6", "3719195", "0"
"25071127", "Lần về thăm nhà gần đây cô gái hứa cố gắng làm ăn tích cóp tiền xây nhà... Cô gái rất có hiếu nhưng thẳng thắn mà nói với cách sống lệch tông như vậy chuyện đó sẽ ko bao giờ có", "6", "3719195", "0"
"25080256", "Cần có tiêu chí để đánh giá thế nào là ca sĩ.", "5", "3719195", "0"
"25078834", "Không ngờ a đi tù ma còn nổi tiếng hơn khi đi hát ha!", "6", "3719195", "0"
"25077634", "Ngáo ca giết người yêu bằng ....tỏi!", "6", "3719195", "0"
"25076768", "Cầm cuốc hay cầm mic không quan trọng... Nhưng quan trọng là nhân cách con người sau cái CẦM...", "5", "3719195", "0"
"25074102", "Hậu quả của việc thích tụ tập hút hít.. chẳng có đứa nào vừa..", "5", "3719195", "0"
"25072758", "Dạng này thì chỉ gọi là hát mướn chứ ca sĩ gì?", "5", "3719195", "0"
"25079923", "này mà là ca sĩ cái gì?", "5", "3719195", "0"
"25078390", "Tôi thì rất đam mê ca hát nhưng loại trừ dòng nhạc này. Đặc biệt không thể nghe hết nổi một bài...", "4", "3719195", "0"
"25077592", "hết thời hổ báo", "3", "3719195", "0"
"25077031", "Mua ma túy của ai, ở đâu và từ bao giờ?&nbsp;", "3", "3719195", "0"
"25076766", "PHÁP LUẬT CẦN MẠNH TAY VỚI HẠNG NGƯỜI NÀY", "3", "3719195", "0"
"25076670", "Chắc giờ đây chuyển qua hát nhạc vàng rồi.", "3", "3719195", "0"
"25076570", "Tha la bo di hat ta vao tu nam mot minh", "3", "3719195", "0"
"25075841", "Nghe nói là chơi đá vô là rất tỉnh và ham muốn dục vọng. Nhưng tác dụng phụ sẽ là ảo giác hoặc ngáo.", "3", "3719195", "0"
"25074768", "Ca sĩ gì mà chưa nghe thấy tên bao giờ", "3", "3719195", "0"
"25073938", "Cú này ông này chỉ có trời cứu", "3", "3719195", "0"
"25072730", "Tội cho cô bé, mới có 20 tuổi mà đã phải lìa xa cõi đời. Hi vọng kiếp sau em sẽ vẫn là một cô gái xinh đẹp và bản lĩnh hơn.", "3", "3719195", "0"
"25072629", "1 tên vô danh", "3", "3719195", "0"
"25072422", "Lời cảnh báo cho tất cả cô gái khoái hưởng thụ mà bất chấp đua đòi.", "3", "3719195", "0"
"25071841", "Đây là ca sĩ vườn. Chỉ hát hội chợ thôi.", "3", "3719195", "0"
"25071462", "Châu Việt Cường chuyên hát lót, tài năng ít mà scandal thì nhiều&nbsp;", "3", "3719195", "0"
"25079735", "giờ mới biết tới anh này", "2", "3719195", "0"
"25079299", "Truoc day toi ko biet anh la ai, nhung gio toi da biet roi, va gio a da rat noi tieng. Chuc mung anh da noi tieng!", "3", "3719195", "0"
"25078454", "Nghe người này ca bài bạc trắng tình đời là biết thuộc dạng nào rồi. Vậy mà giới trẻ trâu khoái mới ác chứ.&nbsp;", "2", "3719195", "0"
"25074534", "Lớn rồi phải chịu trách nhiệm mình làm . Ỷ có tiền và danh tiếng là muốn cái gì cũng được sao. Cho nó bock lịch đi", "2", "3719195", "0"
"25073835", "Không phải mình ca sĩ này có lối sống như vậy", "2", "3719195", "0"
"25071741", "Ai sử dụng loại ma túy gây ảo giác đều hiểu có thể giết người trong cơn ảo giác và việc sử dụng loại ma túy đó đồng nghĩa mặc nhiên chấp nhận hậu quả xảy ra. Uống rượu và sử dụng loại ma túy này đều gây ảo giác.&nbsp;", "2", "3719195", "0"
"25071498", "Như thế nào thì được gọi là “ Ca sỹ'", "2", "3719195", "0"
"25071386", "Cái giá phải trả cho những con người đánh đu với ma tuý .&nbsp;", "2", "3719195", "0"
"25071367", "Ngỏm củ tỏi là có thật.", "2", "3719195", "0"
"25071063", "Các bạn nữ bây giờ cũng thật quá dễ dãi với bản thân, sẵn sàng quan hệ, sử dụng chất cấm vô tội vạ ... mà k hề biết tác hại ra sao! Thật phí công ông bà nuôi dưỡng cho lớn mà k có khôn.. chơi bời buông thả ... lối sống k chấp nhận nổi của bộ phận thanh niên hiện nay.", "2", "3719195", "0"
"25097025", "bất kỳ ai có hàm lượng ma túy đá trong máu vượt quá ngưỡng nguy hiểm đều là mối nguy hiểm trực tiếp đến những người lương thiện xung quanh. Người sử dụng ma túy đá đều nhận thức được điều này. Vì vậy hành động phê ma túy đá khi đang hiện diện trong xã hội là sự vi phạm nghiêm trọng đe dọa đến an ninh trật tự và tính mạng những người xung quanh. Cần thiết phải phạt thật nặng đối với bất kỳ ai ở trạng thái phê ma túy đá trong xã hội. Phạt tiền bằng số cụ thể là chưa đủ và chưa công bằng. Nên tịch thu tài sản và tăng thật cao mức phạt tiền.<br/>Trong vụ này, cần phạt tiền thật nặng và tịch thu tài sản của ca sỹ Châu Việt Cường. Đồng thời, khởi tố tội giết người trong trạng thái tinh thần hoảng loạn do ma túy", "1", "3719195", "0"
"25079930", "đập đá cai nghiện có khó như chích ma túy không mấy bác? còn gà về vấn đề này quá.", "1", "3719195", "0"
"25076551", "Một nguoi nhu the co dang hay khong", "1", "3719195", "0"
"25075699", "Sao anh nỡ đành quên bao ngày tháng mong chờ, sao anh nỡ đành quên.", "1", "3719195", "0"
"25075382", "giờ mới biết cvc là ca sĩ ^^", "2", "3719195", "0"
"25075319", "giờ mới biết có ca sĩ này.", "1", "3719195", "0"
"25075064", "Ông thần này ca lẻ chứ ca sỹ gì.", "1", "3719195", "0"
"25074508", "cần có bản án nghiêm khắc cho những kẻ này", "1", "3719195", "0"
"25074137", "Bỏ hai chữ ca sĩ đi.&nbsp;", "2", "3719195", "0"
"25074064", "Lúc này ca sĩ ' có tuổi mà chưa có tên ' nhiều quá !", "1", "3719195", "0"
"25073958", "Ôi lại quê choa và sự buông thả", "1", "3719195", "0"
"25073783", "Đề nghị xử thật nặng đúng người đúng tội.", "1", "3719195", "0"
"25073746", "Nhìn ca sĩ này muốn đấm vỡ mà hình", "1", "3719195", "0"
"25073597", "cái kết đắng cho những kẻ sống buông thả", "1", "3719195", "0"
"25073491", "Chi duoc vai bai hat la hay thoi quan trong la nhan cach", "1", "3719195", "0"
"25073403", "Đúng là ' bạc trắng tình đời' rồi.........hic", "2", "3719195", "0"
"25073330", "Đọc tin mới biết đến cái tên này luôn đó....", "1", "3719195", "0"
"25073108", "Thà là bỏ đi hết... Và cái kết!", "1", "3719195", "0"
"25072998", "'Liều thuốc yêu, bạc trắng tình đời, nước mắt chảy tuôn, tình chết...' Rất logic<br/>Ko biết vào nhà đá hát bài gì tiếp", "1", "3719195", "0"
"25072944", "Tởm lợm quá", "1", "3719195", "0"
"25072900", "Cuộc sống nhiều cạm bẫy mà", "1", "3719195", "0"
"25072795", "Phong cách người chơi là đây...", "1", "3719195", "0"
"25072681", "Không thể tha thứ , đừng mượn danh ca sỹ rồi làm gì cũng được.", "1", "3719195", "0"
"25072499", "thuong qua nhung linh hon khon kho, ko duoc cham soc day du", "1", "3719195", "0"
"25072479", "Thà là bỏ đi hết ta làm lại trong tù", "1", "3719195", "0"
"25072333", "Trong tù lại rộn ràng văn hoá văn nghệ.", "1", "3719195", "0"
"25072199", "Thằng này mà ca sỹ gì?", "1", "3719195", "0"
"25072113", "Gần như cả nhà Nội Tôi dính dáng tới cái chết trắng này , nên Tôi hiểu Nó nguy hại cho Xã Hội như thế nào !", "1", "3719195", "0"
"25071749", "Trời, ngỏm củ tỏi là có thật !!!", "1", "3719195", "0"
"25071381", "Chia buồn cùng gia đình.", "1", "3719195", "0"
"25071285", "'Liều thuốc yêu', 'Bạc trắng tình đời', 'Nước mắt chảy tuôn', 'Tình chết'... giờ đây sẽ hát 'xuân này con không về', 'vợ người ta', 'phê' ....", "1", "3719195", "0"
"25071067", "Cuộc đời mất phanh từ đây", "1", "3719195", "0"
"25109147", "Anh Cường đã chứng minh ngỏm củ tỏi là có thật", "0", "3719195", "0"
"25096130", "Con người có phải vô tri vô giác đâu mà không biết cái gì đúng cái gì sai mà vẫn làm.", "0", "3719195", "0"
"25088695", "Vô tù luyện giọng nha a trai.", "0", "3719195", "0"
"25087708", "Qua vụ việc này, rất mong chính quyền ban hành gấp Quy chế nhằm kiểm tra và loại những kẻ nghiện ngập ra khỏi tất cả các Sân khấu, sàn diễn, sự kiện.... để cho xã hội được lành mạnh , đời sống có đạo đức hơn, vì những kẻ đó là thần tượng của giới trẻ mà dính nghiện ngập sẽ rất nguy hiểm.", "0", "3719195", "0"
"25087551", "tên này là ca sĩ à, giờ mới biết đấy.", "0", "3719195", "0"
"25086766", "Trước giờ cứ nghe nói câu Ngủm Củ Tỏi mà ko biết là ngủm thế nào, giờ biết rồi", "0", "3719195", "0"
"25083823", "Cái kết khá phổ biến của các anh chị 'dân chơi' .&nbsp;", "0", "3719195", "0"
"25073315", "thay bat thuong tai sao khong goi dien thoai cho canh sat nhi? Biet dau co the cuu duoc co gai nay.", "0", "3719195", "0"
"25073240", "Thế là hết cả sự nghiệp rồi, sau này hát ai còn muốn nghe nữa", "0", "3719195", "0"
"25072434", "ông này là ai tôi đâu biết?", "0", "3719195", "0"
"25071691", "Tôi không biết và chưa nghe thấy ca sỹ này bao giờ, nhưng bây giớ mới biết.", "0", "3719195", "0"
"25070269", "vấn đề là anh ta đã buông thả từ lâu rồi, chỉ lúc trở thành ca sĩ thì người ta mới biết", "600", "3719195", "0"
"25070494", "toàn tự phong thôi chứ danh vọng ở đâu ra , đến cái note nhạc chưa chắc đã biết đọc mà cũng dám tự xưng ca sĩ cho được .", "764", "3719195", "0"
"25072754", "Cơm vợ nấu không ngon giờ thích cơm tù", "30", "3719195", "0"
"25073438", "Mới gì mà mới. Nếu tui nhớ không lầm ít nhất cũng phải 4-5 năm gì rồi mà", "24", "3719195", "0"
"25086349", "Học hết cấp 3 cố làm ca sĩ hả em? Trước khi học làm ca sĩ phải học môn giáo dục công dân đã", "6", "3719195", "0"
"25070886", "Hay quá bạn :))", "131", "3719195", "0"
"25071602", "Chắc chắn là đếm lịch thay đếm tiền rồi nguy cơ gì nữa", "27", "3719195", "0"
"25079752", "Ban noi qua chuan!", "11", "3719195", "0"
"25074869", "Mình cũng nghĩ như bạn, những tên bài hát này nói lên được cuộc đời và sự việc", "8", "3719195", "0"
"25071121", "Vao tu ma ngoi chu con gi nua!", "7", "3719195", "0"
"25072541", "Bạn ạ, cô gái ấy dù có thế nào vẫn là một sinh mạng còn quá trẻ, hơn nữa giờ cô ấy cũng đã mất rồi. Tôi nghĩ cô ấy cũng do hoàn cảnh cuộc sống xô đẩy, như chia sẻ ở cuối bài thì cũng đã biết lo cho gia đình. Bạn chỉ đọc bài báo rồi phán xét 1 người đã qua đời như vậy thì cũng chẳng phải tốt đẹp gì.", "24", "3719195", "0"
"25073639", "Thế bạn đã đi hát karaoke bao giờ chưa? Chắc chưa nhỉ?", "4", "3719195", "0"
"25078694", "<span class='reply_name myuser' data-userid='1007638984'>@Nguyễn Xuân Bách</span>:&nbsp;Chưa bao giờ tôi hát. Đã không thích thì hát gì. Nhạc nghe khủng khiếp.", "6", "3719195", "0"
"25072809", "Cũng là bởi cuộc đời vốn đã chẳng như mơ. Cũng như uống rượu tham gia giao thông thôi, ai cũng phải trả giá cho sai trái của mình, và đã là cái sai thì tất cả đều như nhau thôi.", "4", "3719195", "0"
"25073885", "Bậy ! Nhà tôi bố mẹ chia tay tôi và chị tôi được ăn học đàng hoàng nghề nghiệp ổn định , xung quanh tôi bạn bè cũng nhiều gia đình như vậy đấy bạn ạ.", "28", "3719195", "0"
"25074437", "Hành ảnh của Lê Văn Luyện , Nguyễn Hải Dương cũng khá rõ nét sau khi bố mẹ không chia tay đấy bạn !", "24", "3719195", "0"
"25093339", "Chắc nhét tỏi vào để cho con ma đó khỏi nhập ai ngờ ngủm củ tỏi.", "0", "3719195", "0"
"25082120", "Marketing bằng cách tạo Scandal đó mà.", "3", "3719195", "0"
"25080925", "Có lẽ do hoàn cảnh cô gái phải sa vào hoàn cảm này. Giá như bản lĩnh hơn thì tốt", "2", "3719195", "0"
"25078323", "Bốn bức tường", "2", "3719195", "0"
"25069842", "Có tý danh vọng rồi sống buông thả .dính vào ma túy sự nghiệp rồi cũng tan theo làn khói thôi em ạ ?", "893", "3719195", "0"
"25069808", "Gắn mác ca sĩ, ăn chơi sa đoạ, hậu quả là tất yếu. Mới nghe lùm xùm vụ hiếp dâm nữ sinh, nay lại dính dáng đến án mạng. Haizzzzz", "536", "3719195", "0"
"25069839", "Cái giá phải trả của lối sống lệch lạc không lành mạnh.", "482", "3719195", "0"
"25069618", "Nguy cơ cầm Cuốc thay cầm Mic rồi.", "471", "3719195", "0"
"25069983", "Ca sĩ này lẽ ra phải cho đi cưỡng bức cai nghiện từ lâu. Còn cô gái mất rồi nhưng lối sống cũng ko lành mạnh. Mới tí tuổi đầu đã đập đá thì ngoan ngoãn gì cho cam !!!", "440", "3719195", "0"
"25069665", "Phê ma tuý và giết người trong cơn phê! Cần xử lý nghiêm!", "393", "3719195", "0"
"25069594", "Trước nhiều người đã đoán được cái kết cho thanh niên này rồi.<br/>Công nhận là giỏi thật!!!", "279", "3719195", "0"
"25069732", "Khổ cho xã hội.", "233", "3719195", "0"
"25070766", "“Liều thuốc yêu, Bạc trắng tình đời, Nước mắt chảy tuôn, Tình chết...” ôi các tên bài hát nó giống y như sự việc...", "171", "3719195", "0"
"25069692", "Đề nghị cơ quan chức năng xem xét và phạt thật nặng", "166", "3719195", "0"
"25069904", "Gái ngoan thì đã chẳng đi với trai như vậy", "159", "3719195", "0"
"25070534", "1 cô gái hư hỏng.&nbsp;", "137", "3719195", "0"
"25070899", "Thấy nhiều ông thích nhạc rẻ tiền toàn nghe nhạc gã này.&nbsp; tai chắc trang trí hay sao", "122", "3719195", "0"
"25070640", "Anh này gây án tôi mới biết anh ta là ca sĩ.", "109", "3719195", "0"
"25069784", "Đằng sau ánh đèn sân khấu không như mơ.", "96", "3719195", "0"
"25069837", "Ôi! Ma tuý không nên thử dù chỉ một lần vậy mà anh này một đêm làm hai liều không ngáo mới lạ.", "86", "3719195", "0"
"25070098", "Không liên quan lắm, nhưng mà cực dị ứng với mấy thể loại nhạc kiểu như này.", "82", "3719195", "0"
"25070208", "Ca sỹ này nổi tiếng ăn chơi từ lâu", "57", "3719195", "0"
"25070393", "Đấy là hành ảnh rất rõ nét về một gia đình sau khi bố mẹ chia tay!", "49", "3719195", "0"
"25070676", "Xử thật nghiêm khắc những loại ca sĩ ăn chơi trác táng như thế này mới thích đáng mất hết tư cách mọi người lên tẩy chay loại ngươi ntn mới dc", "41", "3719195", "0"
"25070155", "Kẻ này phải trả giá", "39", "3719195", "0"
"25070752", "Thôi rồi, tạm biệt chim én. Gỡ lịch chắc cũng hơi lâu.", "36", "3719195", "0"
"25070480", "Sống ko kiểm soát ko lạnh mạnh thì ca sĩ hay bất kỳ đại ra nào cũng có ngày gây tai họa cho bản thân và xh", "35", "3719195", "0"
"25070719", "Thà là bỏ đi hết ta làm lại từ đầu<br/>Thà là bỏ đi hết ta chẳng nợ gì nhau", "32", "3719195", "0"
"25070269", "vấn đề là anh ta đã buông thả từ lâu rồi, chỉ lúc trở thành ca sĩ thì người ta mới biết", "588", "3719195", "0"
"25070580", "Ngủm củ tỏi trong trường hợp này có giống như Ngủm củ tỏi mà người xưa có nói ko nhỉ???", "314", "3719195", "0"
"25072754", "Cơm vợ nấu không ngon giờ thích cơm tù", "27", "3719195", "0"
"25073438", "Mới gì mà mới. Nếu tui nhớ không lầm ít nhất cũng phải 4-5 năm gì rồi mà", "23", "3719195", "0"
"25086349", "Học hết cấp 3 cố làm ca sĩ hả em? Trước khi học làm ca sĩ phải học môn giáo dục công dân đã", "3", "3719195", "0"
"25070886", "Hay quá bạn :))", "130", "3719195", "0"
"25071602", "Chắc chắn là đếm lịch thay đếm tiền rồi nguy cơ gì nữa", "26", "3719195", "0"
"25079752", "Ban noi qua chuan!", "10", "3719195", "0"
"25074869", "Mình cũng nghĩ như bạn, những tên bài hát này nói lên được cuộc đời và sự việc", "6", "3719195", "0"
"25071121", "Vao tu ma ngoi chu con gi nua!", "5", "3719195", "0"
"25072541", "Bạn ạ, cô gái ấy dù có thế nào vẫn là một sinh mạng còn quá trẻ, hơn nữa giờ cô ấy cũng đã mất rồi. Tôi nghĩ cô ấy cũng do hoàn cảnh cuộc sống xô đẩy, như chia sẻ ở cuối bài thì cũng đã biết lo cho gia đình. Bạn chỉ đọc bài báo rồi phán xét 1 người đã qua đời như vậy thì cũng chẳng phải tốt đẹp gì.", "19", "3719195", "0"
"25073639", "Thế bạn đã đi hát karaoke bao giờ chưa? Chắc chưa nhỉ?", "4", "3719195", "0"
"25078694", "<span class='reply_name myuser' data-userid='1007638984'>@Nguyễn Xuân Bách</span>:&nbsp;Chưa bao giờ tôi hát. Đã không thích thì hát gì. Nhạc nghe khủng khiếp.", "4", "3719195", "0"
"25072809", "Cũng là bởi cuộc đời vốn đã chẳng như mơ. Cũng như uống rượu tham gia giao thông thôi, ai cũng phải trả giá cho sai trái của mình, và đã là cái sai thì tất cả đều như nhau thôi.", "4", "3719195", "0"
"25073885", "Bậy ! Nhà tôi bố mẹ chia tay tôi và chị tôi được ăn học đàng hoàng nghề nghiệp ổn định , xung quanh tôi bạn bè cũng nhiều gia đình như vậy đấy bạn ạ.", "26", "3719195", "0"
"25074437", "Hành ảnh của Lê Văn Luyện , Nguyễn Hải Dương cũng khá rõ nét sau khi bố mẹ không chia tay đấy bạn !", "21", "3719195", "0"
"25081585", "Cường sau đây một thời gian thay vì mặc những bộ cánh lộng lẫy,người đeo đầy vàng thì sẽ mặc trên người đồng phục kẻ sọc, thay vì cầm Mic thì sẽ cầm cuốc xẻng, thôi cố gắng cải tạo cho tốt mai kia có ra tù thì nhớ sáng tác bài ' Ngỏm củ tỏi' nhé", "481", "3719638", "0"
"25081887", "Ngỏm củ tỏi té ra là có thật nhé.", "282", "3719638", "0"
"25081603", "Hậu quả của lối sống tha hoá, vô đạo đức.", "211", "3719638", "0"
"25081565", "Vậy là a chàng 'thà rằng bỏ đi hết...' cũng bị công an tóm. Dù hơi muộn!", "119", "3719638", "0"
"25081794", "Nhân quả là có thật và Tôi tin điều đó", "99", "3719638", "0"
"25081534", "Cầm Mic mãi rồi, để cầm Cuốc xem sao.....", "70", "3719638", "0"
"25081831", "Nếu không muốn phạm tội thì đừng nên sử dụng ma túy để gây ảo giác. Bi kịch cuối cùng thì ai cũng đã biết.", "67", "3719638", "0"
"25083986", "Vào tù thì hát 'Bạc trắng tình đời' mới có ý nghĩa nhé Châu Việt Cường.", "26", "3719638", "0"
"25084008", "Ngủm củ tỏi chứ không phải ngỏm củ tỏi.", "19", "3719638", "0"
"25083806", "Điều quan trọng là khi nhét tỏi vào miệng cô gái thì cô gái đang bất tỉnh hay cô gái chống cự nhưng cường vẫn cố nhét. Nếu trường hợp thứ 2 thì phải là tội giết người chứ không phải vô ý làm chết người", "14", "3719638", "0"
"25084969", "Đúng là bạc trắng tình đời", "10", "3719638", "0"
"25088506", "Bọn này chỉ là gánh nặng và nguy hiểm cho xã hội, nếu luật quá nhẹ thì tội phạm sẽ lợi dụng ma túy để phạm tội để được giảm nhẹ, chỉ có người dân lương thiện là khổ với chúng thôi.", "3", "3719638", "0"
"25085598", "Châu Việt Cường là ai?", "3", "3719638", "0"
"25086441", "Và đây là lời 2 của bài Bạc trắng tình đời: Thà là bỏ đi hết ta đi vào nhà tù, thà là bỏ đi hết ta làm bạn phòng giam, ôi sao thấy đớn đau và bận tâm ngày sau, chỉ bởi vì tha hoá, có đáng hay không...", "3", "3719638", "0"
"25085973", "Ít tài nhiều tật. Vào tù biết đâu lại đắt show", "1", "3719638", "0"
"25085692", "Chủ nhà và cặp kia còn tỉnh táo sao không ngăn cản mạnh, kéo ra?", "2", "3719638", "0"
"25087653", "Rửng mỡ, phạm pháp, rũ tù. Cho đi đập đá chừng 10 năm rồi về làm người tử tế.", "0", "3719638", "0"
"25086996", "haha, đúng là không phải cứ cầm mic là thành ca sỹ", "1", "3719638", "0"
"25086944", "Em xin hát bài.... Ra đi nửa đời người....", "1", "3719638", "0"
"25086308", "Mấy tên say rượu giết người thì sao đây. Cứ phê rồi say giết người thì được xem là vô ý sao?", "1", "3719638", "0"
"25085732", "Đã vướng vào ma túy thì chết cả", "0", "3719638", "0"
"25083072", "Đây là tội cố ý giết người , giết người trong khi phê ma tuý , cần tăng nặng hình phạt", "1", "3719638", "0"
"25087469", "Bây giờ mới biết ' Liều thuốc yêu' làm từ TỎI", "1", "3719638", "0"
"25085891", "Cần thiết cách ly những người nghiện ma túy đá nặng vào các khu vực/trại riêng. Tiêu chuẩn để xác định hình thức cách ly là mức độ gây nguy hiểm cho xã hội từ những người nghiện này. Nghe có vẻ không nhân văn, nhưng cần nhìn vấn đề từ nhiều khía cạnh. Cần thiết có sự nhân văn với người nghiện, nhưng cũng rất cần sự nhân văn đối với những người lương thiện bằng cách giảm bớt những mối nguy hiểm cho người lương thiện.", "0", "3719638", "0"
"25086337", "Tôi đi tỉnh chứng kiến rất nhiều Fan nữ hâm mộ một cách cuồng dại, thậm chí sẵn sàng trao hết cho thần tượng...", "14", "3719638", "0"
"25081867", "Chả nhẽ cứ say rượu, phê ma túy đi giết người thì gọi là vô ý. Thế thì xã hội sẽ loạn", "211", "3719638", "0"
"25086191", "<span class='reply_name myuser' data-userid='1022485272'>@Kính Lúp</span>:&nbsp;Họ gọi đúng có sai đâu mà bạn thắc mắc. Khi chưa xác định rõ thì khởi tố phải chung chung. Tội dựa trên nhận định ban đầu. Bạn muốn thế nào nữa?", "3", "3719638", "0"
"25086128", "Tôi thích đọc là ngỏm củ tỏi có sao không?", "4", "3719638", "0"
"25093246", "Châu Việt Cường là chàng cs hát những bài mà tôi/bạn và rất nhiều người khác vô tình nghe được trên tivi hay đài hàng xóm hát là chúng ta muốn đập ngay cái thiết bị ấy. Hơn thế nữa chàng cs này tài thì có một phần nhưng tật vô tận", "0", "3719638", "0"
"25079509", "Nhà Tèo có tiệm bida<br/>Bỗng dưng xuất hiện 'thằng cha' láng giềng<br/>Mở bàn khách đến liên miên<br/>Vì tiệm của hắn tính tiền rẻ hơn<br/>Bực mình Tèo viết cái đơn<br/>Gửi lên tổ trưởng để ông xử dùm<br/>Ông cười bảo chớ lùm xùm<br/>Lâu năm chưa chắc làm trùm thế gian<br/>Bida của hắn bàn sang<br/>Giá mềm phục vụ đàng hoàng nên đông<br/>Nghe xong bỗng thấy đau lòng<br/>Trách mình vô cớ thưa ông láng giềng.", "337", "3719592", "0"
"25079408", "Tôi chẳng thích thái độ taxi truyền thống tí nào. Chỉ biết mình mà lại không biết ta.", "70", "3719592", "0"
"25079817", "Toà đình chỉ vụ án là đúng rồi", "58", "3719592", "0"
"25079412", "Taxi, hay Grab/Uber đều có ưu nhược điểm, nên việc cạnh tranh là phải tận dụng tối đa ưu điểm để hút khách và giảm dần nhược điểm, chứ việc kiện tụng vậy thiết nghĩ không giải quyết được gì, dù tòa xử ai thắng thì người tiêu dùng vẫn chọn dịch vụ tốt hơn.", "51", "3719592", "0"
"25080649", "Không có grap/Uber thì taxi truyền thống lại độc quyền nữa, chỉ khổ cho nguời dân.", "37", "3719592", "0"
"25079876", "Thời buổi cạnh tranh phá sản là bình thường, nhưng cạnh tranh phải ở môi trường sạch, sạch từ luật, từ hệ thống pháp lý", "37", "3719592", "0"
"25080605", "Tôi ủng hộ GRAB", "33", "3719592", "0"
"25079400", "Bên thắng vẫn là khách hàng.", "29", "3719592", "0"
"25079247", "Đình chỉ là dài hạn", "16", "3719592", "0"
"25080537", "Từ ngày có uber ,Grap xăng tăng giá mấy lần mà chẳng thấy mấy anh Taxi truyền thống tăng giá cước nữa nhỉ?", "8", "3719592", "0"
"25080359", "Muốn kiện người ta phải cung cấp được bằng chứng chứng minh sự vi phạm chứ đâu có cứ thích là kiện được. Tôi thấy taxi truyền thông nên học tập Grab ở cách tính toán minh bạch số tiền của mỗi cuốc xe. Nếu minh bạch đàng hoàng thì chả có khách hàng nào quay lưng lại cả.", "5", "3719592", "0"
